cvegeo,intralinks,size,grado,fuerza,longitude,latitude
150580001133A,59.0,312,123,601,-99.00322698020324,19.38106342008468
1508100190965,1.0,16,19,24,-98.97684797244472,19.672367359921623
1509600010192,"",2,4,5,-99.1366949200146,19.913083229736095
1510400010196,19.0,155,58,82,-99.22406075945287,19.551334040631623
1510400011546,59.0,171,99,363,-99.16567790022135,19.551458100123938
1510400011974,1.0,71,58,102,-99.16951093968373,19.553341655768225
1510900030845,12.0,126,77,201,-99.16909000497583,19.579469404927337
1512100010106,0.0,0,0,0,-99.18872957487542,19.70417477009537
151210001091A,"",5,3,5,-99.20622858424687,19.625446270021918
0900300010183,11.0,128,82,136,-99.13430828989387,19.34367426514194
090030001061A,71.0,502,250,410,-99.17201108490158,19.328573159921447
0900500010879,6.0,72,60,82,-99.15375812476954,19.50087234986255
090050001263A,7.0,72,27,31,-99.09957463461583,19.51007631529381
0900500013182,12.0,108,62,83,-99.14444071990968,19.53669804491703
0900900110416,12.0,115,48,83,-98.98577440062618,19.220422979993167
0901000012324,13.0,87,36,55,-99.25534147979334,19.360212010590633
0901200010801,26.0,142,74,113,-99.23114834016296,19.27997859018017
0901200012189,55.0,234,133,310,-99.20605285978093,19.283250955092086
0901300010692,39.0,289,128,209,-99.03339022419802,19.251922763923908
0901500011197,8.0,117,54,76,-99.17044589952954,19.41324843005482
0901700011191,14.0,97,56,83,-99.0942500299081,19.413008930555037
150190001016A,0.0,0,0,0,-99.46239994031762,19.205768130053983
1502500011907,"",23,54,67,-98.89689420518414,19.286317679671633
1503300011078,49.0,273,155,358,-99.05580155464094,19.510799160062277
1503300012574,55.0,196,22,36,-99.08385665646583,19.566650245664796
1503300013040,2.0,56,61,85,-98.99459941482618,19.59991290990483
1503900011832,1.0,30,21,28,-98.90072435533233,19.32012087512885
1505700011296,7.0,97,38,61,-99.24158780339033,19.497293459772752
1506000820965,"",4,1,1,-99.35331287014446,19.613362880063505
1506500190177,0.0,0,0,0,-98.78996451434786,19.72540868752347
1507000131067,9.0,76,29,32,-98.97239166934358,19.338628590517963
1507300020126,"",6,3,6,-99.56701062986413,19.17199544001857
150870121,5.0,63,94,225,-99.62692654424976,19.4516791433459
1510000020089,"",6,12,16,-98.94316884647588,19.601742409777906
151010090,"",2,4,4,-99.50349398435259,19.202199404726507
1510400012084,65.0,278,181,464,-99.17535381483258,19.561143040013995
151080001002A,"",11,16,29,-99.13338165485712,19.68331073972911
151150077,"",7,22,85,-99.54147359444546,19.410341814720596
1512100010977,"",5,2,2,-99.206211799965,19.629832370146463
1512100011392,1.0,20,17,25,-99.20273080031558,19.613631874688497
1512100012174,1.0,103,110,125,-99.21653705019065,19.694327099851893
090030001054A,7.0,113,58,62,-99.18323751478466,19.335921755079053
0900500010154,13.0,36,29,41,-99.14815378000279,19.546925094981518
0900600010630,10.0,121,34,49,-99.1017698399425,19.39321960015716
0900700010943,24.0,151,70,122,-99.11601894971497,19.360075194772907
0901000011275,12.0,165,59,75,-99.19923833025817,19.321700824730186
0901100011304,4.0,53,46,61,-99.05457086998378,19.28351439974012
0901100011357,42.0,276,190,374,-99.05041395507635,19.30789290991767
0901100211003,169.0,320,207,828,-99.00300248804491,19.2385449201446
0901200261528,107.0,224,191,997,-99.20063126989567,19.220536669885604
090130001032A,3.0,13,7,9,-99.10933363977124,19.25559713005847
0901600010957,"",12,1,1,-99.21439940508058,19.419230010087382
0901700010831,41.0,188,132,233,-99.05584780934151,19.42835737026249
0901700011172,29.0,76,29,53,-99.09539476752656,19.414901705489022
1503300010385,7.0,34,15,24,-99.03567781464761,19.551433854885342
1503300012273,171.0,250,199,747,-99.02048664481214,19.558601765048337
1503300012837,5.0,101,22,22,-99.08379176977955,19.53736571500582
1503300013002,"",59,138,1279,-99.06059482874696,19.60252521595311
1503900011885,1.0,45,48,95,-98.87977174497104,19.325383124835845
1505700010936,16.0,137,57,118,-99.2709182284395,19.441355054572156
1505700011421,25.0,87,52,111,-99.23921270998332,19.480293499987315
1505700012148,54.0,223,107,333,-99.2759413148341,19.453384984771752
1505700012190,39.0,165,115,403,-99.24617583010954,19.45560127517369
150670167,1.0,40,62,72,-99.61561110185404,19.39969206333028
150760236,"",6,6,6,-99.54454314037028,19.253154399981305
150990008153A,"",7,5,7,-98.91234125537083,19.53662718018235
1510400010374,38.0,189,194,341,-99.1532169849991,19.543430879746175
1510600664723,"",8,9,11,-99.61954829492608,19.339012404996936
1510600754102,1.0,14,16,25,-99.62799342511687,19.318412364909822
1512100011918,1.0,35,107,143,-99.22168310491224,19.643092359868895
1512200010902,66.0,81,36,93,-98.94850073440308,19.321979769808536
090020001035A,122.0,298,311,454,-99.16987781518891,19.484179941660738
0900300011232,13.0,154,84,119,-99.13120844489798,19.341051379918124
0900300011707,49.0,254,128,280,-99.12569738530684,19.325239729939906
0900700015319,114.0,222,79,160,-98.99366127021436,19.339450629849154
0900900170384,8.0,76,35,59,-99.00795086977675,19.189868700176852
0901000011805,43.0,166,85,172,-99.20232118508585,19.39197408013569
0901000012305,11.0,93,46,55,-99.25146211010193,19.358136110044704
0901100010166,11.0,83,57,78,-99.01181812517645,19.293291544947294
0901200012155,143.0,179,74,255,-99.15273048518483,19.25585640972198
0901200262329,1.0,12,2,2,-99.22273594986021,19.21315699982041
0901500011411,10.0,144,187,334,-99.1799462699793,19.408467399898864
0901600010285,162.0,349,244,823,-99.17629150023939,19.44465960511979
1306900010355,1.0,23,57,81,-98.98537536852052,19.81986859940188
1501300011431,6.0,108,74,104,-99.2230235454014,19.59495166005108
1501300011696,27.0,187,58,101,-99.23194082956138,19.5611838597285
1502400010371,"",28,14,18,-99.15247071010322,19.66189775501951
1503100010516,77.0,252,158,342,-98.95707215505499,19.429245084715028
1503900012243,"",16,7,10,-98.92939388354728,19.33909973263561
1505300010335,1.0,26,26,38,-99.14245971523698,19.71862706527846
1505700011385,8.0,115,67,240,-99.22952402524069,19.485459354825664
150570001235A,35.0,207,124,245,-99.2483546696528,19.43288411521405
1507300010130,0.0,0,0,0,-99.56715640943727,19.15562701001499
150950123,"",3,3,3,-99.35457859479932,19.72880351527852
1510600010468,"",19,27,43,-99.63880465469632,19.286979210022814
1510800010405,"",12,21,34,-99.12719792518914,19.699285655317187
151090003135A,"",20,49,65,-99.1578077345161,19.59755283984454
1512200010993,8.0,83,27,42,-98.95815683001487,19.281763380239937
0900200011004,119.0,349,226,571,-99.20451834003845,19.491758260117656
090070001287A,14.0,118,77,126,-99.05749970960112,19.33482019974163
0900700015893,124.0,301,172,348,-99.08943058997474,19.33218376222775
0901100010325,121.0,182,105,237,-99.06180422541084,19.28636640484698
090110001147A,20.0,137,42,62,-99.04591672957582,19.306429366689205
0901200010549,49.0,218,122,211,-99.14332864987279,19.29215217020721
0901200011477,24.0,217,167,236,-99.22545311517669,19.27312154992508
090120001216A,21.0,158,65,73,-99.11231514496876,19.29749160995712
0901200012386,1.0,5,4,4,-99.18296291086806,19.241126953523175
0901400010666,20.0,169,71,93,-99.13818393501262,19.375516819954296
0901500011445,7.0,136,56,77,-99.16845671984521,19.402852724989216
0901600010143,130.0,339,226,638,-99.19330827498108,19.45523598515047
090160001036A,32.0,164,100,150,-99.20169099003752,19.44720251967678
0901600011283,86.0,206,121,209,-99.22840542985622,19.398796944814084
1306300060563,0.0,0,0,0,-99.28176340056262,19.949528599962377
1306900420571,"",3,3,3,-98.93856863906902,19.87438532363589
1500900010036,1.0,33,38,53,-98.76725646294233,19.136509930062594
1501300010965,27.0,130,58,112,-99.23368686998936,19.59287997500533
1502400010263,"",12,2,3,-99.16745460000018,19.661952284851413
1502400010456,1.0,34,21,31,-99.14221752497514,19.689678659912452
1503300010154,1.0,46,51,75,-99.04389636028272,19.594487979915492
1503300012979,"",27,43,80,-99.06968690517542,19.60787777100289
1503300013483,10.0,75,8,12,-99.07331621540482,19.572031255407058
1505700012716,7.0,64,26,29,-99.2753780649623,19.525505835375817
150580001083A,151.0,359,157,294,-99.00476088974901,19.398272555240034
1505800010882,33.0,174,113,222,-99.0490217599498,19.410249779644477
1507000381211,"",5,6,6,-98.91016189014087,19.3731827434249
1507000401264,"",10,8,9,-98.93593288112362,19.348579905543016
1507900010100,"",2,1,1,-99.5235886692684,20.023864280416568
1509600080099,"",4,18,19,-99.10173961500843,19.933364440031283
1509900300620,"",7,7,7,-98.80897395964146,19.505271148340285
1511500010058,1.0,24,114,970,-99.52261550456839,19.40443779904615
1511500060113,0.0,0,0,0,-99.50349065776211,19.417624485362772
1512200010461,"",24,26,34,-98.92871710010563,19.2875009948199
0900200010839,7.0,132,49,67,-99.16923473001677,19.46373810001208
090020001117A,33.0,61,63,136,-99.2089800148719,19.506475744693148
0900400010053,38.0,222,122,207,-99.28885747981838,19.37232666981746
0900500011097,42.0,175,103,161,-99.13693250535482,19.489943014909805
0900500011218,53.0,164,96,381,-99.07372074028109,19.492044580184082
0900500011595,19.0,113,68,94,-99.12576859493257,19.473448870052927
0900700011674,44.0,152,121,362,-99.04041494494037,19.34734923496433
0901000010633,57.0,99,46,72,-99.19622794001617,19.371197040405697
090100001110A,64.0,276,152,335,-99.20302195512477,19.346165485382876
0901200010816,60.0,156,74,130,-99.2273658800019,19.281149420224722
0901300010194,5.0,33,9,10,-99.12064670473342,19.258358309685526
0901500010894,5.0,105,59,64,-99.13493892041188,19.4277827402513
1301000060273,"",1,2,2,-99.2054131445864,20.0574616845148
1304800010783,"",6,2,3,-98.7912088676159,20.043495698315724
1306300060544,"",3,2,2,-99.28690573548272,19.946331984264738
1306900020497,0.0,0,0,0,-98.9487910296011,19.883920163519434
1501300011450,185.0,310,191,619,-99.22121733058395,19.58889091997301
1502400010348,1.0,52,47,81,-99.1663626401735,19.658521884573567
1502500201038,0.0,0,0,0,-98.93531100017586,19.205917546788985
1502900010325,1.0,63,61,93,-98.88569610837706,19.41508457620208
150300001003A,"",9,5,6,-98.90476243919989,19.561632945137106
150330001039A,"",31,23,23,-99.0336950601226,19.54978172493579
1503300011720,39.0,165,151,327,-99.02824565001849,19.526503540325017
1503300013055,"",46,62,74,-98.9983027551273,19.596129559835994
1503300013604,62.0,142,126,241,-99.06039993007552,19.578147480304217
1503500270407,0.0,0,0,0,-99.22997791829675,19.848010153650204
1505800012041,"",3,7,17,-98.98962949479377,19.413570048562832
151000001013A,"",15,36,38,-98.9068388451357,19.605174264841477
1510600012426,2.0,8,3,5,-99.63881010020863,19.276041004768338
151090003046A,1.0,21,11,23,-99.16744903025545,19.610833250199143
1512100012367,"",22,22,41,-99.21246822541366,19.62291459007966
1512200010029,29.0,132,45,67,-98.94902995481213,19.28521412005962
0900200011076,8.0,35,11,13,-99.20985723489235,19.486574085019427
0900500012199,54.0,155,86,181,-99.11531559998322,19.458829660679505
0900600010448,28.0,128,52,81,-99.10413527114943,19.395380791120697
090111179,"",18,4,5,-98.98389203096781,19.25309125696762
090121227,92.0,209,109,326,-99.21505132315892,19.250467270893424
0901400010454,14.0,127,64,84,-99.15030496986108,19.382210875150157
0901400011005,23.0,269,132,162,-99.14658541503377,19.362731834938028
0901500010038,33.0,133,71,117,-99.1295269349867,19.461304305008568
0901500010907,45.0,126,42,159,-99.13064985493972,19.428272045175
0901600010529,3.0,40,15,20,-99.21619504460517,19.44048831015199
0901700010329,25.0,185,152,332,-99.09001267499937,19.442673744841986
0901700010600,3.0,46,18,18,-99.11252724522468,19.425523004841203
1306300010277,"",4,1,1,-99.33958979930708,19.907766324040818
130750013,"",25,26,31,-98.92730129865589,19.937067115718
1501300011821,0.0,0,0,0,-99.27166184485789,19.574775340048237
1502300010092,"",2,4,6,-99.21360549000636,19.76820217493225
1503300010629,15.0,171,100,149,-99.02457645502254,19.534178229932476
1503300012521,3.0,18,22,43,-99.00911622501052,19.618966014935843
1503300012945,42.0,172,72,162,-99.02207602455792,19.522880339888896
1503300013341,20.0,214,64,91,-99.06451435525352,19.578479059876955
1503300014528,"",38,26,35,-99.05013791011467,19.62049855960717
150570001114A,11.0,195,84,121,-99.24767544006866,19.51597060527771
1505700012580,1.0,25,3,3,-99.27260060663946,19.513590407194926
1505700012650,6.0,67,54,88,-99.27559017051962,19.51025280651091
1505800010134,125.0,322,163,510,-99.05446388010441,19.483126615153246
1506000010626,"",35,16,16,-99.27861948517356,19.59577221006184
1506000010715,"",47,13,13,-99.28713171491236,19.603880474980716
150600001072A,"",21,9,9,-99.31630449993702,19.6076742599408
150670133,"",8,11,14,-99.53835017514763,19.43029906031306
1507900010030,"",1,8,11,-99.53273534004524,20.014580460009313
1510000070182,"",13,16,30,-98.96768013017444,19.605887936655392
1510100030086,"",3,3,6,-99.43190679986655,19.1366559258078
1510400010285,86.0,285,110,208,-99.22896508012161,19.542210190339656
1510400011777,150.0,548,382,879,-99.1727685296119,19.542174084756567
151080513,"",20,18,31,-99.13298645832877,19.66337536016644
1510900010690,"",25,31,51,-99.17289999012083,19.634151591214554
1510900030807,18.0,149,53,78,-99.18407392502161,19.585674615019116
1512100010816,6.0,20,13,30,-99.21600554986387,19.673840299897257
0900200010542,31.0,288,196,526,-99.160779469929,19.46835597999849
0900200011184,2.0,21,19,31,-99.20598330493877,19.50246577479666
0900300011656,33.0,187,114,166,-99.15882538000393,19.30513770083325
0900500010506,41.0,140,94,140,-99.15329269991408,19.505970455034635
090050001092A,11.0,144,101,148,-99.14559741470677,19.496244040118974
0900500013125,21.0,130,138,198,-99.13372259513997,19.50602681497974
0900600010058,36.0,153,94,124,-99.0717791101014,19.413504336459514
0901100010240,8.0,90,31,38,-99.01342881505562,19.290386425234285
090120001038A,10.0,51,25,41,-99.16830229041673,19.29107897022588
0901200011049,2.0,18,7,7,-99.15424071989499,19.28009534018395
0901300010404,12.0,113,47,59,-99.11102703513963,19.250213315268827
0901300010809,5.0,30,22,36,-99.14746034994394,19.23276389715606
0901600011353,3.0,30,18,24,-99.22012151523106,19.4338166903466
1301000010042,"",5,10,10,-99.21675574762997,20.048953938194206
1503100010874,17.0,88,46,81,-98.95702125997659,19.41440161008837
1503300011716,287.0,361,211,422,-99.02337728499799,19.529053600186344
1503900011870,"",66,75,106,-98.88457551012365,19.327442940004048
150390001214A,"",10,6,6,-98.92896433343375,19.332040362795233
150510022035A,"",5,4,4,-99.48727138476971,19.360680183818666
1505100240383,"",14,78,202,-99.50779162902339,19.27074011000152
1506200010194,"",9,1,1,-99.46686000026517,19.26538876534829
1507600010325,"",6,3,4,-99.54689548487246,19.275768779791804
1508100191272,"",100,78,114,-99.0329312294871,19.643052424461928
150810471,1.0,120,249,403,-98.95243598460871,19.72730334526267
1509200010206,"",19,20,23,-98.86330337021664,19.690286749799007
1509200130051,"",6,8,8,-98.83585495957524,19.68967862981716
1509200130121,"",2,2,2,-98.83767630002862,19.693752274834004
1509300030190,0.0,0,0,0,-98.8558116202311,19.569093245224817
151060001213A,"",11,4,9,-99.6377353549848,19.269567730067546
1510900251171,"",14,13,25,-99.08391222026212,19.668489077751893
151130104,"",11,22,60,-99.635186045115,18.892345615048946
151210001159A,1.0,42,43,67,-99.23151503480418,19.632777760046856
0900200010858,17.0,136,76,148,-99.16294896023456,19.460313329942807
0900300010145,68.0,149,76,242,-99.15994065475255,19.347911034824183
0900300010272,24.0,172,59,63,-99.17393625514205,19.341440065193552
0900400010227,37.0,268,151,395,-99.31858469964669,19.352610150040384
0900500010277,23.0,167,96,202,-99.15544617006216,19.528660935079788
0900500010826,28.0,146,83,148,-99.09116941958762,19.50400107499253
0900500011909,64.0,292,119,341,-99.08792558477816,19.477923230043984
0900600010378,6.0,89,34,43,-99.1306998344325,19.394339899941976
0900600010382,6.0,100,32,50,-99.12798974534809,19.394260177390922
090070001369A,7.0,96,14,14,-98.99953695965434,19.370158289973816
0900700015060,31.0,202,98,155,-99.05497002928306,19.32670659563921
0901000010506,9.0,90,44,67,-99.20417437017558,19.376494050383894
0901300010724,6.0,20,3,3,-99.06311732394732,19.26073403615664
0901400010399,721.0,319,204,1780,-99.17084603974911,19.387174770064327
0901600010622,35.0,274,126,151,-99.21006767968223,19.43630169511988
0901700010583,20.0,146,58,78,-99.12135113006718,19.427946445094992
0901700011473,23.0,91,49,76,-99.0616206847163,19.42937904943942
1308200030323,"",6,2,3,-98.8752047769953,19.986222921897586
1308300010246,0.0,0,0,0,-98.67926194693985,19.91303437721303
1502000010349,0.0,0,0,0,-99.08192125027752,19.64570324512578
150200001071A,"",5,3,3,-99.08557295971555,19.63963815000691
1502500100133,4.0,129,102,157,-98.96119563005655,19.20853935506363
1503100010342,38.0,115,90,193,-98.95980515002526,19.43419320495004
1503100011463,6.0,68,78,138,-98.90429455025651,19.39810303524666
1503300010972,54.0,116,59,116,-99.01727992038317,19.503797160295544
1503300014744,8.0,24,15,46,-99.00048900999965,19.610749095365428
1503900010660,"",11,6,6,-98.87695246385391,19.338757759085652
1505800010469,137.0,319,186,482,-99.01111307499608,19.415234614757885
1505800010929,132.0,360,216,427,-99.03146028493222,19.403729424750978
1505800011467,139.0,238,143,263,-99.05158648005978,19.40169687992735
1509500010265,"",28,30,43,-99.20155756986227,19.726987594720395
1509900010813,"",25,78,822,-98.8884317500063,19.509967410230008
1509900231582,"",18,14,27,-98.90032730948082,19.508450258479016
150990368,"",30,71,120,-98.92408958506502,19.511486399984115
1510000070229,1.0,15,11,32,-98.96009769999773,19.60039077739674
1510400011137,9.0,73,41,105,-99.11367619009596,19.547387239675217
151120094,0.0,0,0,0,-99.50690733005838,19.686774300124622
1512100010958,"",8,3,3,-99.20775407987495,19.635772879766208
1512100011528,"",35,19,38,-99.23989078522162,19.66625183017512
